Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
atp[m]	-2791.12	2.67	-2217.49	-2232.65	-2227.53	2.80e-03	2.04e-02
adp[m]	-1916.11	3.32	-1342.48	-1357.83	-1354.51	2.60e-03	9.40e-03
pi[m]	-1095.88	1.27	-1047.86	-1077.55	-1059.74	1.00e-05	1.00e-02
hco3[m]	-589.38	1.74	-541.18	-570.87	-553.05	1.00e-05	1.00e-02
malcoa[m]	-2321.00	7.10	-729.02	-758.71	-740.89	1.00e-05	1.00e-02
accoa[c]	-2182.56	6.05	-704.03	-733.72	-715.91	1.00e-05	1.00e-02
accoa[g]	-2182.56	6.05	-876.91	-906.60	-888.79	1.00e-05	1.00e-02
amp[m]	-1035.77	1.61	-456.90	-486.59	-468.78	1.00e-05	1.00e-02
ppi[m]	-1981.77	1.88	-1935.68	-1965.36	-1947.55	1.00e-05	1.00e-02
ppa[m]	-384.88	3.04	-143.67	-173.36	-155.54	1.00e-05	1.00e-02
accoa[n]	-2182.56	6.05	-704.03	-733.72	-715.91	1.00e-05	1.00e-02
accoa[r]	-2182.56	6.05	-704.03	-733.72	-715.91	1.00e-05	1.00e-02
acetone[e]	-160.32	2.54	107.76	78.07	95.89	1.00e-05	1.00e-02
acetone[c]	-160.32	2.54	100.64	70.95	88.76	1.00e-05	1.00e-02
acetone[m]	-160.32	2.54	129.14	99.45	117.26	1.00e-05	1.00e-02
acgagbside_hs[c]	0.00	3.36	4001.31	3971.62	3989.43	1.00e-05	1.00e-02
acgagbside_hs[g]	0.00	3.36	3536.97	3507.28	3525.10	1.00e-05	1.00e-02
acgagbside_hs[l]	0.00	3.36	3072.64	3042.95	3060.76	1.00e-05	1.00e-02
acgalfucgalacgalfuc12gal14acglcgalgluside_hs[e]	0.00	3.36	6031.80	6002.11	6019.93	1.00e-05	1.00e-02
acgalfucgalacgalfuc12gal14acglcgalgluside_hs[c]	0.00	3.36	5871.48	5841.79	5859.61	1.00e-05	1.00e-02
acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs[e]	0.00	3.36	7059.44	7029.75	7047.57	1.00e-05	1.00e-02
acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs[c]	0.00	3.36	6871.81	6842.12	6859.93	1.00e-05	1.00e-02
acgal[c]	-865.33	3.69	-213.03	-242.72	-224.90	1.00e-05	1.00e-02
acgal1p[c]	-1855.43	2.14	-1246.87	-1276.56	-1258.75	1.00e-05	1.00e-02
itp[c]	-2277.56	1.63	-1801.02	-1830.71	-1812.90	1.00e-05	1.00e-02
idp[c]	-1425.65	1.73	-949.11	-978.80	-960.98	1.00e-05	1.00e-02
acgal[g]	-865.33	3.69	-289.20	-318.89	-301.08	1.00e-05	1.00e-02
acgal[l]	-865.33	3.69	-366.91	-396.60	-378.79	1.00e-05	1.00e-02
gam6p[c]	-1652.29	2.18	-1087.51	-1117.20	-1099.39	1.00e-05	1.00e-02
acgam6p[c]	-1862.40	2.44	-1253.96	-1283.65	-1265.84	1.00e-05	1.00e-02
acgam[c]	-857.83	2.84	-205.53	-235.22	-217.41	1.00e-05	1.00e-02
acgam1p[c]	-1855.43	2.14	-1246.87	-1276.56	-1258.75	1.00e-05	1.00e-02
acgam[l]	-857.83	2.84	-359.42	-389.11	-371.30	1.00e-05	1.00e-02
acgbgbside_hs[c]	-364.21	5.42	418.62	388.94	406.75	1.00e-05	1.00e-02
acgbgbside_hs[g]	-364.21	5.42	327.60	297.91	315.72	1.00e-05	1.00e-02
acgbgbside_hs[l]	-364.21	5.42	235.75	206.06	223.87	1.00e-05	1.00e-02
acgpail_hs[c]	0.00	3.36	1260.54	1230.85	1248.67	1.00e-05	1.00e-02
ac[c]	-368.63	2.15	-238.16	-267.85	-250.04	1.00e-05	1.00e-02
gpail_hs[c]	0.00	3.36	1217.79	1188.10	1205.91	1.00e-05	1.00e-02
acglu[m]	-817.78	4.16	-383.61	-413.30	-395.49	1.00e-05	1.00e-02
ac[e]	-368.63	2.15	-234.60	-264.28	-246.47	1.00e-05	1.00e-02
ach[e]	-289.98	1.42	424.16	394.47	412.29	1.00e-05	1.00e-02
chol[e]	-140.26	3.07	484.52	454.83	472.64	1.00e-05	1.00e-02
ach[n]	-289.98	1.42	405.16	375.47	393.28	1.00e-05	1.00e-02
ach[c]	-289.98	1.42	405.16	375.47	393.28	1.00e-05	1.00e-02
cit[c]	-1170.39	1.63	-952.97	-982.66	-964.85	1.00e-05	1.00e-02
oaa[c]	-796.70	1.42	-709.72	-739.41	-721.59	1.00e-05	1.00e-02
acn13acngalgbside_hs[c]	0.00	3.36	5259.63	5229.94	5247.75	1.00e-05	1.00e-02
acn13acngalgbside_hs[e]	0.00	3.36	5403.32	5373.63	5391.44	1.00e-05	1.00e-02
acn13acngalgbside_hs[g]	0.00	3.36	4648.92	4619.24	4637.05	1.00e-05	1.00e-02
acn23acngalgbside_hs[c]	0.00	3.36	5259.63	5229.94	5247.75	1.00e-05	1.00e-02
acn23acngalgbside_hs[e]	0.00	3.36	5403.32	5373.63	5391.44	1.00e-05	1.00e-02
acn23acngalgbside_hs[g]	0.00	3.36	4648.92	4619.24	4637.05	1.00e-05	1.00e-02
acnacngal14acglcgalgluside_hs[e]	-176.00	3.22	226.09	196.40	214.21	1.00e-05	1.00e-02
acnacngal14acglcgalgluside_hs[c]	-176.00	3.22	215.38	185.69	203.51	1.00e-05	1.00e-02
acnacngal14acglcgalgluside_hs[g]	-176.00	3.22	169.71	140.02	157.83	1.00e-05	1.00e-02
acnacngalgbside_hs[c]	0.00	3.36	5259.63	5229.94	5247.75	1.00e-05	1.00e-02
acnacngalgbside_hs[e]	0.00	3.36	5403.32	5373.63	5391.44	1.00e-05	1.00e-02
acnacngalgbside_hs[g]	0.00	3.36	4648.92	4619.24	4637.05	1.00e-05	1.00e-02
acmanap[c]	-1849.49	2.77	-1241.05	-1270.74	-1252.93	1.00e-05	1.00e-02
pep[c]	-1273.13	1.47	-1186.31	-1216.00	-1198.19	1.00e-05	1.00e-02
acnamp[c]	-2318.12	2.62	-1579.56	-1609.25	-1591.44	1.00e-05	1.00e-02
man6p[c]	-1712.71	1.30	-1234.56	-1264.25	-1246.44	1.00e-05	1.00e-02
kdnp[c]	-2252.41	3.91	-1644.00	-1673.69	-1655.88	1.00e-05	1.00e-02
acnam[c]	-1322.02	4.48	-539.23	-568.92	-551.11	1.00e-05	1.00e-02
acnam[l]	-1322.02	4.48	-723.24	-752.92	-735.11	1.00e-05	1.00e-02
acnam[n]	-1322.02	4.48	-539.23	-568.92	-551.11	1.00e-05	1.00e-02
acngalacglcgal14acglcgalgluside_hs[e]	0.00	3.36	5271.50	5241.81	5259.63	1.00e-05	1.00e-02
acngalacglcgal14acglcgalgluside_hs[c]	0.00	3.36	5131.37	5101.68	5119.49	1.00e-05	1.00e-02
acngalacglcgal14acglcgalgluside_hs[g]	0.00	3.36	4535.81	4506.12	4523.93	1.00e-05	1.00e-02
acmana[c]	-844.92	3.15	-192.62	-222.31	-204.50	1.00e-05	1.00e-02
2mbcoa[m]	-2174.70	6.53	-245.07	-274.76	-256.95	1.00e-05	1.00e-02
fad[m]	-1568.00	5.39	-72.48	-102.17	-84.35	1.00e-05	1.00e-02
2mb2coa[m]	-2197.29	6.94	-364.14	-393.83	-376.02	1.00e-05	1.00e-02
fadh2[m]	-925.20	4.76	666.80	637.12	654.93	1.00e-05	1.00e-02
btcoa[m]	-2196.22	5.98	-363.07	-392.76	-374.94	1.00e-05	1.00e-02
ivcoa[m]	-2150.20	7.82	-220.57	-250.26	-232.44	1.00e-05	1.00e-02
3mb2coa[m]	-2190.11	6.87	-356.96	-386.65	-368.83	1.00e-05	1.00e-02
ibcoa[m]	-2168.36	6.49	-335.21	-364.90	-347.09	1.00e-05	1.00e-02
2mp2coa[m]	-2143.36	6.99	-406.70	-436.38	-418.57	1.00e-05	1.00e-02
o2[x]	16.40	3.37	16.40	-13.29	4.52	1.00e-05	1.00e-02
h2o2[x]	-134.03	3.59	-49.42	-79.11	-61.30	1.00e-05	1.00e-02
hdd2coa[x]	-2007.92	9.76	529.73	500.04	517.85	1.00e-05	1.00e-02
acorn[c]	-371.46	7.80	237.13	207.45	225.26	1.00e-05	1.00e-02
orn[c]	-289.69	7.76	275.68	246.00	263.81	1.00e-05	1.00e-02
cit[m]	-1170.39	1.63	-929.19	-958.87	-941.06	1.00e-05	1.00e-02
icit[m]	-1162.76	1.75	-921.56	-951.25	-933.43	1.00e-05	1.00e-02
fad[x]	-1568.00	5.39	-256.56	-286.25	-268.43	1.00e-05	1.00e-02
fadh2[x]	-925.20	4.76	470.86	441.17	458.98	1.00e-05	1.00e-02
dhcholoylcoa[x]	-2278.00	18.80	852.21	822.52	840.34	1.00e-05	1.00e-02
thcholoylcoa[x]	-2439.72	18.62	775.12	745.43	763.24	1.00e-05	1.00e-02
h2o[x]	-238.67	0.90	-154.06	-154.06	-154.06	1.00e+00	1.00e+00
cholcoas[x]	-2430.99	17.76	783.53	753.84	771.65	1.00e-05	1.00e-02
cholcoads[x]	-2421.07	18.47	709.14	679.45	697.26	1.00e-05	1.00e-02
fmn[c]	-1396.29	4.76	-570.43	-600.12	-582.30	1.00e-05	1.00e-02
ribflv[c]	-506.18	4.89	363.67	333.98	351.79	1.00e-05	1.00e-02
acrn[c]	-504.97	5.23	277.90	248.21	266.02	1.00e-05	1.00e-02
acrn[m]	-504.97	5.23	363.40	333.71	351.53	1.00e-05	1.00e-02
amp[c]	-1035.77	1.61	-514.13	-555.70	-531.48	1.00e-07	1.20e-03
ppi[c]	-1981.77	1.88	-1939.79	-1955.69	-1952.37	2.10e-03	7.60e-03
ppcoa[c]	-2215.14	8.01	-649.84	-679.53	-661.72	1.00e-05	1.00e-02
ppa[c]	-384.88	3.04	-167.43	-197.12	-179.30	1.00e-05	1.00e-02
ac[m]	-368.63	2.15	-223.91	-253.59	-235.78	1.00e-05	1.00e-02
Nacsertn[c]	-70.40	3.42	537.89	508.20	526.02	1.00e-05	1.00e-02
melatn[c]	-183.14	3.72	512.16	482.47	500.28	1.00e-05	1.00e-02
ac[g]	-368.63	2.15	-253.34	-283.02	-265.21	1.00e-05	1.00e-02
acetol[c]	-376.89	2.73	-115.94	-145.62	-127.81	1.00e-05	1.00e-02
adn[c]	-192.20	1.92	373.20	343.51	361.32	1.00e-05	1.00e-02
ins[c]	-307.85	1.64	214.06	184.37	202.18	1.00e-05	1.00e-02
nh4[e]	-83.39	2.10	95.17	65.48	83.30	1.00e-05	1.00e-02
adn[e]	-192.20	1.92	388.64	358.95	376.76	1.00e-05	1.00e-02
ins[e]	-307.85	1.64	228.31	198.62	216.43	1.00e-05	1.00e-02
ade[e]	177.03	1.91	400.39	370.70	388.51	1.00e-05	1.00e-02
ade[c]	177.03	1.91	394.43	364.74	382.55	1.00e-05	1.00e-02
gtp[c]	-2453.38	2.42	-1933.38	-1963.07	-1945.26	1.00e-05	1.00e-02
gdp[c]	-1601.47	2.51	-1081.46	-1111.15	-1093.34	1.00e-05	1.00e-02
gtp[m]	-2453.38	2.42	-1879.65	-1909.34	-1891.53	1.00e-05	1.00e-02
gdp[m]	-1601.47	2.51	-1027.74	-1057.43	-1039.61	1.00e-05	1.00e-02
damp[c]	-880.11	2.22	-358.48	-388.17	-370.35	1.00e-05	1.00e-02
datp[c]	-2634.26	2.47	-2114.23	-2143.92	-2126.10	1.00e-05	1.00e-02
dadp[c]	-1759.24	2.57	-1239.21	-1268.90	-1251.09	1.00e-05	1.00e-02
ametam[c]	-40.61	4.39	1002.46	972.77	990.59	1.00e-05	1.00e-02
camp[c]	-795.22	3.59	-316.81	-346.50	-328.68	1.00e-05	1.00e-02
adn[m]	-192.20	1.92	434.95	405.26	423.08	1.00e-05	1.00e-02
g1p[c]	-1762.28	3.64	-1284.12	-1313.80	-1295.99	1.00e-05	1.00e-02
adpman[c]	-2543.51	4.93	-1543.18	-1572.87	-1555.06	1.00e-05	1.00e-02
man1p[c]	-1722.44	5.46	-1244.28	-1273.97	-1256.16	1.00e-05	1.00e-02
adprib[e]	-2405.55	5.65	-1467.27	-1496.96	-1479.15	1.00e-05	1.00e-02
adprib[c]	-2405.55	5.65	-1492.21	-1521.90	-1504.09	1.00e-05	1.00e-02
adp[x]	-1916.11	3.32	-1409.78	-1439.47	-1421.66	1.00e-05	1.00e-02
adrncoa[c]	-1965.88	12.60	904.19	874.50	892.31	1.00e-05	1.00e-02
adrncoa[x]	-1965.88	12.60	825.56	795.87	813.69	1.00e-05	1.00e-02
crn[c]	-474.31	2.91	178.07	148.38	166.20	1.00e-05	1.00e-02
adrncrn[c]	-466.43	6.83	1664.70	1635.01	1652.83	1.00e-05	1.00e-02
adrncoa[m]	-1965.88	12.60	1218.07	1188.38	1206.19	1.00e-05	1.00e-02
crn[m]	-474.31	2.91	249.33	219.64	237.45	1.00e-05	1.00e-02
adrncrn[m]	-466.43	6.83	1897.46	1867.78	1885.59	1.00e-05	1.00e-02
adrnl[e]	-222.10	4.73	403.28	373.59	391.41	1.00e-05	1.00e-02
adrn[e]	-136.96	7.51	1426.83	1397.14	1414.95	1.00e-05	1.00e-02
adrn[c]	-136.96	7.51	1385.26	1355.57	1373.38	1.00e-05	1.00e-02
aps[c]	-1545.05	2.62	-1023.14	-1052.83	-1035.02	1.00e-05	1.00e-02
dcamp[c]	-1685.43	2.00	-1076.83	-1106.52	-1088.70	1.00e-05	1.00e-02
fum[c]	-602.31	1.39	-515.33	-545.01	-527.20	1.00e-05	1.00e-02
25aics[c]	-2194.42	5.37	-1544.61	-1574.29	-1556.48	1.00e-05	1.00e-02
aicar[c]	-1584.30	2.12	-1021.15	-1050.84	-1033.02	1.00e-05	1.00e-02
aflatoxin[e]	-382.21	5.33	153.95	124.26	142.08	1.00e-05	1.00e-02
aflatoxin[c]	-382.21	5.33	139.70	110.01	127.82	1.00e-05	1.00e-02
ksii_core4_pre2[g]	-4612.95	18.95	-1961.86	-1991.55	-1973.73	1.00e-05	1.00e-02
ksii_core4_pre3[g]	-5392.99	21.40	-2281.02	-2310.71	-2292.90	1.00e-05	1.00e-02
ksii_core4_pre4[g]	-6073.87	22.29	-2577.38	-2607.07	-2589.26	1.00e-05	1.00e-02
ksii_core4_pre5[g]	-6866.56	26.64	-2909.57	-2939.26	-2921.45	1.00e-05	1.00e-02
ksii_core4_pre7[g]	-7736.04	28.56	-3432.63	-3462.32	-3444.50	1.00e-05	1.00e-02
ksii_core4_pre8[g]	-8517.24	32.68	-3752.48	-3782.17	-3764.36	1.00e-05	1.00e-02
ksii_core2_pre2[g]	-4613.17	14.23	-2038.50	-2068.19	-2050.37	1.00e-05	1.00e-02
ksii_core2_pre3[g]	-5458.35	18.66	-2422.89	-2452.58	-2434.76	1.00e-05	1.00e-02
ksii_core2_pre4[g]	-6224.07	19.86	-2804.06	-2833.75	-2815.93	1.00e-05	1.00e-02
ksii_core2_pre5[g]	-6997.22	23.43	-3116.51	-3146.20	-3128.39	1.00e-05	1.00e-02
ksii_core2_pre7[g]	-7866.70	25.36	-3639.68	-3669.37	-3651.55	1.00e-05	1.00e-02
ksii_core2_pre8[g]	-8647.90	29.48	-3960.34	-3990.03	-3972.21	1.00e-05	1.00e-02
cdpchol[c]	-1594.88	2.24	-507.70	-537.39	-519.57	1.00e-05	1.00e-02
cmp[c]	-1469.81	2.02	-948.34	-978.03	-960.22	1.00e-05	1.00e-02
cdpea[c]	-1056.12	2.78	-229.90	-259.59	-241.77	1.00e-05	1.00e-02
Rtotal2[c]	0.00	3.36	-0.74	-30.43	-12.62	1.00e-05	1.00e-02
agm[m]	-2.18	8.44	769.63	739.94	757.76	1.00e-05	1.00e-02
ptrc[m]	-51.05	5.33	624.29	594.60	612.42	1.00e-05	1.00e-02
urea[m]	-124.64	2.94	68.34	38.65	56.46	1.00e-05	1.00e-02
Rtotal2coa[c]	0.00	3.36	1336.42	1306.73	1324.54	1.00e-05	1.00e-02
alpa_hs[c]	-1342.54	6.85	353.17	323.48	341.29	1.00e-05	1.00e-02
pa_hs[c]	0.00	3.36	214.50	184.81	202.63	1.00e-05	1.00e-02
ala_L[m]	-313.13	3.09	24.42	-5.27	12.54	1.00e-05	1.00e-02
glx[m]	-471.05	1.72	-422.80	-452.49	-434.68	1.00e-05	1.00e-02
gly[m]	-281.64	2.75	-40.68	-70.36	-52.55	1.00e-05	1.00e-02
pyr[x]	-467.75	0.95	-340.83	-370.52	-352.71	1.00e-05	1.00e-02
ala_L[x]	-313.13	3.09	-17.01	-46.70	-28.89	1.00e-05	1.00e-02
glx[x]	-471.05	1.72	-428.74	-458.43	-440.62	1.00e-05	1.00e-02
gly[x]	-281.64	2.75	-70.14	-99.83	-82.02	1.00e-05	1.00e-02
ahandrostanglc[c]	-937.72	15.94	714.99	685.30	703.12	1.00e-05	1.00e-02
ahandrostanglc[e]	-937.72	15.94	760.12	730.43	748.25	1.00e-05	1.00e-02
ahandrostanglc[r]	-937.72	15.94	714.99	685.30	703.12	1.00e-05	1.00e-02
ahcys[r]	-256.37	4.31	613.45	583.76	601.58	1.00e-05	1.00e-02
n2m2nmn[l]	0.00	3.36	2805.45	2775.76	2793.58	1.00e-05	1.00e-02
n2m2mn[l]	0.00	3.36	2371.27	2341.59	2359.40	1.00e-05	1.00e-02
air[c]	-1339.20	2.84	-818.25	-847.94	-830.12	1.00e-05	1.00e-02
5aizc[c]	-1604.46	2.86	-1129.11	-1158.80	-1140.99	1.00e-05	1.00e-02
succoa[m]	-2523.90	8.27	-835.43	-865.12	-847.31	1.00e-05	1.00e-02
mal_L[c]	-844.29	1.90	-670.34	-700.03	-682.21	1.00e-05	1.00e-02
mal_L[m]	-844.29	1.90	-651.32	-681.01	-663.19	1.00e-05	1.00e-02
akg[e]	-793.56	1.85	-614.84	-644.53	-626.72	1.00e-05	1.00e-02
akg[x]	-793.56	1.85	-624.34	-654.03	-636.22	1.00e-05	1.00e-02
prgstrn[c]	-99.78	14.33	1204.99	1175.31	1193.12	1.00e-05	1.00e-02
aprgstrn[c]	-156.45	14.49	1235.31	1205.62	1223.43	1.00e-05	1.00e-02
xol7ah[c]	-114.72	15.80	1885.93	1856.24	1874.05	1.00e-05	1.00e-02
xol7ah2[c]	-130.20	15.61	1957.44	1927.75	1945.57	1.00e-05	1.00e-02
xoldioloneh[c]	-257.80	15.46	1742.86	1713.17	1730.98	1.00e-05	1.00e-02
xoltriol[c]	-273.27	15.25	1814.37	1784.68	1802.49	1.00e-05	1.00e-02
xol7aone[c]	-103.53	15.93	1810.14	1780.45	1798.26	1.00e-05	1.00e-02
xoldiolone[c]	-246.60	15.57	1667.07	1637.38	1655.19	1.00e-05	1.00e-02
ala_L[e]	-313.13	3.09	-0.41	-30.10	-12.29	1.00e-05	1.00e-02
ala_L[c]	-313.13	3.09	-8.71	-38.40	-20.58	1.00e-05	1.00e-02
asn_L[c]	-369.65	4.46	-21.74	-51.43	-33.61	1.00e-05	1.00e-02
asn_L[e]	-369.65	4.46	-12.25	-41.94	-24.12	1.00e-05	1.00e-02
cys_L[c]	-292.25	3.08	12.13	-17.56	0.25	1.00e-05	1.00e-02
cys_L[e]	-292.25	3.08	20.41	-9.28	8.53	1.00e-05	1.00e-02
ala_D[e]	-316.53	2.58	-3.81	-33.50	-15.68	1.00e-05	1.00e-02
ala_D[c]	-316.53	2.58	-12.11	-41.80	-23.98	1.00e-05	1.00e-02
gln_L[c]	-351.32	4.62	83.59	53.90	71.71	1.00e-05	1.00e-02
gln_L[e]	-351.32	4.62	95.45	65.76	83.57	1.00e-05	1.00e-02
gly[c]	-281.64	2.75	-64.22	-93.91	-76.09	1.00e-05	1.00e-02
gly[e]	-281.64	2.75	-58.30	-87.99	-70.18	1.00e-05	1.00e-02
ser_L[c]	-406.98	3.52	-102.61	-132.30	-114.49	1.00e-05	1.00e-02
ser_L[e]	-406.98	3.52	-94.35	-124.04	-106.22	1.00e-05	1.00e-02
thr_L[c]	-429.48	3.98	-38.12	-67.81	-50.00	1.00e-05	1.00e-02
thr_L[e]	-429.48	3.98	-27.48	-57.16	-39.35	1.00e-05	1.00e-02
12ppd_R[c]	-358.84	3.03	-10.90	-40.59	-22.78	1.00e-05	1.00e-02
lald_D[c]	-326.85	2.38	-65.90	-95.58	-77.77	1.00e-05	1.00e-02
12ppd_S[c]	-418.80	1.69	-70.86	-100.55	-82.73	1.00e-05	1.00e-02
lald_L[c]	-291.78	1.80	-30.83	-60.52	-42.71	1.00e-05	1.00e-02
etoh[c]	-179.57	2.81	81.39	51.70	69.51	1.00e-05	1.00e-02
id3acald[c]	110.59	3.45	502.03	472.34	490.15	1.00e-05	1.00e-02
ind3ac[c]	-150.09	3.98	197.84	168.15	185.97	1.00e-05	1.00e-02
id3acald[m]	110.59	3.45	544.78	515.09	532.90	1.00e-05	1.00e-02
ind3ac[m]	-150.09	3.98	235.85	206.16	223.97	1.00e-05	1.00e-02
pristanal[c]	56.08	11.76	1708.79	1679.10	1696.91	1.00e-05	1.00e-02
prist[c]	-198.23	11.88	1410.97	1381.29	1399.10	1.00e-05	1.00e-02
aldstrn[c]	-440.42	14.35	777.37	747.68	765.50	1.00e-05	1.00e-02
aldstrn[e]	-440.42	14.35	810.62	780.93	798.75	1.00e-05	1.00e-02
aldstrn[m]	-440.42	14.35	910.38	880.69	898.50	1.00e-05	1.00e-02
dhap[c]	-1297.85	0.82	-1080.64	-1110.33	-1092.52	1.00e-05	1.00e-02
arachd[c]	-121.14	7.37	1227.12	1197.43	1215.24	1.00e-05	1.00e-02
12HPET[c]	-241.50	6.89	1106.76	1077.07	1094.88	1.00e-05	1.00e-02
15HPET[c]	-219.09	7.29	1129.16	1099.47	1117.29	1.00e-05	1.00e-02
5HPET[c]	-219.09	7.29	1129.17	1099.48	1117.29	1.00e-05	1.00e-02
leuktrA4[c]	-315.11	5.22	946.17	916.48	934.29	1.00e-05	1.00e-02
dhcholestancoa[x]	-2246.43	20.67	968.08	938.39	956.21	1.00e-05	1.00e-02
h2o[r]	-238.67	0.90	-151.68	-151.68	-151.68	1.00e+00	1.00e+00
o2[r]	16.40	3.37	16.40	-13.29	4.52	1.00e-05	1.00e-02
dhcholestancoa[r]	-2246.43	20.67	1058.57	1028.89	1046.70	1.00e-05	1.00e-02
cholcoar[x]	-2430.01	18.81	784.51	754.82	772.63	1.00e-05	1.00e-02
cholcoar[r]	-2430.01	18.81	875.00	845.31	863.12	1.00e-05	1.00e-02
amuco[c]	-549.46	3.29	-288.80	-318.49	-300.67	1.00e-05	1.00e-02
amet[r]	-288.25	4.67	712.05	682.36	700.17	1.00e-05	1.00e-02
amet[m]	-288.25	4.67	821.16	791.47	809.28	1.00e-05	1.00e-02
ahcys[m]	-256.37	4.31	708.34	678.65	696.46	1.00e-05	1.00e-02
imp[c]	-1197.97	1.38	-719.82	-749.51	-731.70	1.00e-05	1.00e-02
cgly[e]	-391.19	4.23	55.52	25.83	43.65	1.00e-05	1.00e-02
amp[x]	-1035.77	1.61	-528.53	-558.22	-540.41	1.00e-05	1.00e-02
amp[r]	-1035.77	1.61	-514.13	-543.82	-526.01	1.00e-05	1.00e-02
strch1[e]	-6962.31	29.92	-1958.15	-1987.83	-1970.02	1.00e-05	1.00e-02
glc_D[e]	-916.63	0.95	-380.47	-410.16	-392.35	1.00e-05	1.00e-02
strch2[e]	-2024.50	8.72	-594.74	-624.43	-606.62	1.00e-05	1.00e-02
glygn2[e]	0.00	3.36	4959.48	4929.79	4947.61	1.00e-05	1.00e-02
glygn4[e]	0.00	3.36	1385.08	1355.39	1373.20	1.00e-05	1.00e-02
andrstrnglc[c]	-924.60	16.63	728.12	698.43	716.24	1.00e-05	1.00e-02
andrstrnglc[e]	-924.60	16.63	773.24	743.55	761.37	1.00e-05	1.00e-02
andrstrnglc[r]	-924.60	16.63	728.12	698.43	716.24	1.00e-05	1.00e-02
andrstrn[e]	-128.93	13.68	1211.47	1181.78	1199.59	1.00e-05	1.00e-02
andrstrn[c]	-128.93	13.68	1175.84	1146.15	1163.96	1.00e-05	1.00e-02
andrstrn[r]	-128.93	13.68	1175.84	1146.15	1163.96	1.00e-05	1.00e-02
antipyrene[e]	60.26	2.19	596.42	566.73	584.54	1.00e-05	1.00e-02
antipyrene[c]	60.26	2.19	582.17	552.48	570.29	1.00e-05	1.00e-02
2aobut[m]	-407.85	3.68	-76.33	-106.02	-88.20	1.00e-05	1.00e-02
msa[m]	-478.18	5.06	-333.45	-363.14	-345.32	1.00e-05	1.00e-02
ala_B[m]	-266.34	3.95	71.33	41.64	59.46	1.00e-05	1.00e-02
apnnox[e]	-179.13	4.56	535.75	506.06	523.87	1.00e-05	1.00e-02
apnnox[c]	-179.13	4.56	516.75	487.06	504.87	1.00e-05	1.00e-02
apoC[c]	0.00	3.36	43.49	13.80	31.62	1.00e-05	1.00e-02
lys_L[c]	-263.85	8.97	388.52	358.83	376.64	1.00e-05	1.00e-02
apoC_Lys[c]	0.00	3.36	565.40	535.71	553.53	1.00e-05	1.00e-02
apoC[m]	0.00	3.36	48.24	18.55	36.37	1.00e-05	1.00e-02
lys_L[m]	-263.85	8.97	459.63	429.94	447.76	1.00e-05	1.00e-02
apoC_Lys[m]	0.00	3.36	627.15	597.47	615.28	1.00e-05	1.00e-02
apoC_Lys_btn[c]	0.00	3.36	1174.30	1144.61	1162.42	1.00e-05	1.00e-02
biocyt[c]	-358.54	14.80	858.75	829.06	846.87	1.00e-05	1.00e-02
apoC_Lys_btn[m]	0.00	3.36	1302.55	1272.86	1290.68	1.00e-05	1.00e-02
biocyt[m]	-358.54	14.80	992.04	962.35	980.17	1.00e-05	1.00e-02
appnn[e]	-38.15	4.01	676.73	647.04	664.85	1.00e-05	1.00e-02
appnn[c]	-38.15	4.01	657.73	628.04	645.85	1.00e-05	1.00e-02
aprut[c]	-132.82	5.48	517.03	487.34	505.15	1.00e-05	1.00e-02
n4abutn[c]	-230.47	5.31	247.20	217.51	235.33	1.00e-05	1.00e-02
aqcobal[e]	0.00	3.36	4155.24	4125.55	4143.37	1.00e-05	1.00e-02
aqcobal[c]	0.00	3.36	4044.80	4015.11	4032.92	1.00e-05	1.00e-02
arab_L[e]	-782.71	3.88	-335.91	-365.60	-347.78	1.00e-05	1.00e-02
arab_L[c]	-782.71	3.88	-347.78	-377.47	-359.66	1.00e-05	1.00e-02
arachcoa[c]	-2070.91	8.99	973.14	943.45	961.26	1.00e-05	1.00e-02
arachcoa[x]	-2070.91	8.99	889.77	860.08	877.89	1.00e-05	1.00e-02
arachcrn[c]	-495.93	6.22	1809.17	1779.48	1797.29	1.00e-05	1.00e-02
arachcoa[m]	-2070.91	8.99	1306.01	1276.32	1294.14	1.00e-05	1.00e-02
arachcrn[m]	-495.93	6.22	2060.93	2031.24	2049.06	1.00e-05	1.00e-02
arachdcoa[c]	-1981.69	13.37	714.43	684.74	702.55	1.00e-05	1.00e-02
arachdcoa[x]	-1981.69	13.37	640.56	610.87	628.69	1.00e-05	1.00e-02
arachd[e]	-121.14	7.37	1263.93	1234.24	1252.06	1.00e-05	1.00e-02
arachd[r]	-121.14	7.37	1227.12	1197.43	1215.24	1.00e-05	1.00e-02
arach[e]	-229.99	4.31	1512.52	1482.83	1500.64	1.00e-05	1.00e-02
arach[c]	-229.99	4.31	1466.20	1436.51	1454.32	1.00e-05	1.00e-02
arg_L[m]	-274.65	8.73	448.66	418.97	436.79	1.00e-05	1.00e-02
lys_L[e]	-263.85	8.97	406.31	376.62	394.44	1.00e-05	1.00e-02
