Reaction ID	Standard reaction Gibbs energy (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed reaction Gibbs energy (kJ/mol)	Minimum transformed reaction Gibbs energy (kJ/mol)	Maximum transformed reaction Gibbs energy (kJ/mol)
BTNt2	0.00	0.00	-0.00	-17.81	17.81
BTNt2m	0.00	0.00	0.00	-17.81	17.82
BTNt3i	17.80	4.53	15.80	-84.44	17.24
BTNt4i	0.00	0.00	5.79	-12.03	23.60
BTNtn	0.00	0.00	0.00	-17.81	17.81
BUP2	-64.40	5.99	-63.02	-129.25	-75.16
BUTt2m	0.00	0.00	0.01	-17.80	17.82
BVITEt	0.00	0.00	0.00	-17.81	17.81
BZt	0.00	0.00	2.89	-14.92	20.71
BZtr	0.00	0.00	0.00	-17.81	17.81
C14STRr	-1.35	20.00	-0.98	-36.61	34.65
C160CPT1	4.40	13.58	4.55	-28.31	28.70
C160CPT2	-4.40	13.58	-4.39	-37.59	17.33
C160CRNt	0.00	0.00	0.00	-17.81	17.82
C161CPT1	-3.05	14.09	84.08	51.22	108.23
C161CPT12	-18.78	15.19	-18.65	-51.51	5.50
C161CPT2	3.05	14.09	-93.42	-126.62	-71.70
C161CPT22	18.78	15.19	18.79	-14.40	40.51
C161CRN2t	0.00	0.00	0.00	-17.81	17.82
C161CRNt	0.00	0.00	9.50	-8.31	27.32
C180CPT1	3.48	14.25	3.63	-29.23	27.79
C180CPT2	-3.48	14.25	-3.48	-36.67	18.24
C180CRNt	0.00	0.00	0.00	-17.81	17.82
C181CPT1	4.85	15.02	5.00	-27.87	29.15
C181CPT2	-4.85	15.02	-4.84	-38.04	16.88
C181CRNt	0.00	0.00	0.00	-17.81	17.82
C204CPT1	25.50	19.61	25.64	-7.22	49.79
C204CPT2	-25.50	19.61	-25.49	-58.69	-3.77
C204CRNt	0.00	0.00	0.00	-17.81	17.82
C226COAtx	0.00	0.00	-4.99	-22.81	12.82
C226CPT1	-17.24	21.54	-17.09	-49.96	7.06
C226CPT2	17.24	21.54	17.25	-15.95	38.97
C226CRNt	0.00	0.00	0.00	-17.81	17.82
C3STDH1Pr	-57.06	22.53	-57.42	-122.73	-33.67
C3STDH1r	12.25	21.67	11.88	-53.43	35.63
C3STKR2r	-37.55	24.35	-37.18	-72.81	-1.56
C4STMO1r	-1285.50	33.81	-1284.41	-1320.04	-1124.09
C4STMO2Pr	-388.65	24.37	-389.01	-442.45	-335.57
C4STMO2r	-319.34	23.58	-319.71	-373.15	-266.27
CAATPS	17.80	4.53	24.77	-38.70	30.52
CAROtr	0.00	0.00	-0.00	-17.81	17.81
CARVEOLte	0.00	0.00	-0.00	-17.81	17.81
CAT2p	-304.16	5.16	-304.16	-310.10	-256.66
CAt7r	0.00	0.00	-3.04	-131.14	1.87
CATm	-192.87	8.13	-192.87	-198.80	-145.36
CATp	-192.87	8.13	-192.87	-198.81	-145.37
CBL2OR	-558.12	11.20	-557.74	-596.70	-504.82
CBL2tm	0.00	4.75	0.00	-17.81	17.82
CBPPer	-79.87	4.15	-77.92	-143.23	-54.17
CBPSam	88.01	9.24	82.14	35.89	124.01
CBPter	0.00	0.00	0.00	-51.54	27.78
CBR2	-21.51	13.69	-21.15	-60.18	7.15
CDIPTr	-531.09	7.07	-530.05	-565.68	-494.43
CDPDAGtm	0.00	4.75	29.91	12.10	47.72
CDS	567.63	5.60	568.78	546.94	603.70
CDSm	567.63	5.60	571.46	535.84	607.09
CEPTC	406.39	15.26	-2291.19	-2326.82	-2255.56
CEPTE	-132.37	15.35	-2829.94	-2865.57	-2794.32
CERK	875.02	6.38	871.31	825.65	890.13
CERT1gt	0.00	4.75	-0.00	-17.81	17.81
CERT1rt	0.00	4.75	0.00	-17.81	17.81
CERT2gt	0.00	4.75	-0.00	-17.81	17.81
CERT2rt	0.00	4.75	0.00	-17.81	17.81
CGLYt3_2_	0.00	0.00	-5.76	-23.57	12.06
CH25H	-463.14	25.02	-462.78	-486.53	-397.46
CHAT	-12.97	11.59	-13.02	-45.89	11.13
CHATn	-12.97	11.59	-13.02	-48.65	22.60
CHLP	-7.23	3.68	-8.89	-44.52	-4.14
CHLPCTD	-37.00	3.94	-35.75	-57.59	-0.83
CHLtm	0.00	0.00	-14.95	-32.77	2.86
CHOLATEt	0.00	0.00	0.06	-35.57	35.69
CHOLATEt2	0.00	0.00	-3.12	-94.46	6.09
CHOLATEt3	17.80	4.53	13.02	-50.46	18.76
CHOLD2m	711.57	8.03	711.57	675.94	747.19
CHOLK	25.03	5.41	24.80	-20.86	43.61
CHOLPtg	0.00	0.00	-1.10	-18.91	16.72
CHOLPtl	0.00	0.00	-6.13	-23.94	11.69
CHOLt4	0.00	0.00	-5.90	-60.48	7.61
CHOLtg	0.00	0.00	0.00	-17.81	17.81
CHOLtn	0.00	0.00	0.00	-17.81	17.81
CHOLtr	0.00	0.00	0.00	-17.81	17.81
CHOLtu	0.00	0.00	-2.89	-20.71	14.92
CHSTEROLSULT	-445.13	24.02	-445.87	-481.49	-410.24
CHSTEROLt1	0.00	0.00	0.00	-17.81	17.82
CHSTEROLt2	0.00	0.00	0.00	-17.81	17.81
CHSTEROLt3	0.00	0.00	0.00	-17.81	17.81
CHSTEROLtg	17.80	4.53	15.91	-47.57	21.65
CHTNASE	-42.99	13.47	-43.08	-120.27	-49.02
CHTNASEe	-42.99	13.47	-43.05	-120.24	-48.99
CITMCOAHm	-28.91	12.20	-28.91	-46.72	-11.09
CITMCOALm	3.59	9.58	3.58	-43.92	9.52
CITRtm	0.00	0.00	0.21	-17.60	18.03
CITt4_2	0.00	0.00	2.66	-88.68	11.87
CITtam	0.00	0.00	14.97	-20.66	50.60
CITtbm	0.00	0.00	-0.10	-35.73	35.52
CK	397.51	6.22	396.76	373.64	417.70
CKc	397.51	6.22	396.70	351.04	415.52
CLFORtex	0.00	0.00	-2.89	-56.33	50.55
CLHCO3tex2	0.00	0.00	2.96	-50.48	56.40
CLI2tex	0.00	0.00	-2.89	-56.33	50.55
CLOHtex2	0.00	0.00	5.79	-29.84	41.42
CLOXAtex2	0.00	0.00	0.00	-53.44	53.44
CLPNDCOAtx	0.00	0.00	-5.00	-22.81	12.81
CLPNDCPT1	5.70	21.62	5.86	-27.00	30.01
CLPNDCPT2	-5.70	21.62	-5.69	-38.89	16.02
CLPNDCRNt	0.00	0.00	0.00	-17.81	17.82
CLPNDt	0.00	0.00	2.89	-14.92	20.70
CLS_hs	-1469.81	6.16	-1470.99	-1506.62	-1435.37
CMPACNAtg	0.00	0.00	1.22	-34.40	36.85
CMPACNAtn	0.00	0.00	0.00	-17.81	17.81
CMPSAS	-126.88	7.03	-126.56	-148.40	-91.64
CMPSASn	-126.88	7.03	-126.56	-162.19	-90.94
CO2ter	0.00	0.00	0.00	-17.81	17.81
CO2tg	0.00	0.00	0.00	-17.81	17.81
CO2tm	0.00	0.00	0.00	-17.81	17.81
CO2tp	0.00	0.00	0.00	-17.81	17.81
COAtg	0.00	0.00	-1.54	-7.87	13.51
COAtl	0.00	0.00	-14.96	-21.30	0.09
COAtm	0.00	0.00	60.02	67.59	72.64
COAtn	0.00	0.00	0.00	-6.34	15.05
COAtp	0.00	0.00	-4.91	-11.25	10.14
COAtr	0.00	0.00	0.00	-6.34	15.05
COKECBESr	108.83	9.46	108.12	60.62	114.06
COQ3m	-31.95	37.87	-32.65	-68.27	2.98
COQ5m	13.94	37.93	13.23	-22.40	48.86
COQ6m	-334.43	37.34	-334.35	-340.29	-286.85
COQ7m	-354.25	38.74	-353.58	-386.97	-281.29
CORE2GTg	114.97	8.56	114.29	73.59	138.91
CORE3GTg	114.97	8.56	114.29	73.59	138.91
CORE4GTg	114.97	8.56	114.29	73.59	138.91
CORE5GTg	194.00	9.18	193.32	152.62	217.94
CORE6GTg	114.97	8.56	114.29	73.59	138.91
CORE7GTg	194.00	9.18	193.32	152.62	217.94
CORE8GTg	626.28	6.84	625.16	584.46	649.78
COt	0.00	0.00	0.00	-17.81	17.81
COUCOAFm	-117.60	12.81	-114.48	-167.33	-89.48
COUMARINte	0.00	0.00	-0.00	-17.81	17.81
CREATt4_2_r	0.00	0.00	-6.01	-97.35	3.20
CREATtmdiffir	0.00	0.00	0.00	-17.81	17.81
CRMPte	0.00	4.75	-5.79	-23.60	12.02
CRNCAR3tp	0.00	0.00	-0.00	-35.63	35.63
CRNCARtp	0.00	0.00	1.19	-34.44	36.81
CRNt	0.00	0.00	-0.00	-17.81	17.81
CRNtHa	0.00	0.00	-2.89	-20.71	14.92
CRNtim	0.00	0.00	-0.00	-17.82	17.81
CRNtuNa	0.00	0.00	-3.00	-57.58	10.51
CRNtx	0.00	0.00	-11.87	-29.68	5.94
CRTNsyn	-444.90	4.08	-445.98	-481.61	-441.23
CRTSLt	0.00	0.00	-0.00	-17.81	17.81
CRTSLtm	0.00	0.00	0.00	-17.81	17.81
CRTSLtr	0.00	0.00	0.00	-17.81	17.81
CRTSTRNt	0.00	0.00	-0.00	-17.81	17.81
CRTSTRNtm	0.00	0.00	0.00	-17.81	17.81
CRVNCtr	0.00	0.00	2.89	-14.92	20.70
CSAPASEly	238.67	5.89	238.67	191.16	244.60
CSBPASEly	238.67	5.89	238.67	191.16	244.60
CSCPASEly	238.67	5.89	238.67	191.16	244.60
CSDPASEly	238.67	5.89	238.67	191.16	244.60
CSEPASEly	238.67	5.89	238.67	191.16	244.60
CSm	1.73	11.33	0.94	-20.78	34.14
CSNAT2m	-25.79	13.14	-25.78	-58.98	-4.06
CSNAT2x	-2.55	16.89	-2.30	-37.92	33.33
CSNAT3x	25.79	13.14	26.02	-9.60	61.65
CSNATer	106.10	12.60	149.53	113.91	185.16
CSNATm	-106.10	12.60	-154.30	-187.49	-132.58
CSNATp	106.10	12.60	148.32	112.69	183.94
CSNATr	106.10	12.60	149.53	116.67	173.68
CSNt	0.00	0.00	-0.10	-17.91	17.72
CSPG_At	0.00	4.75	-14.47	-32.28	3.34
CSPG_Atly	0.00	4.75	5.30	-12.51	23.12
CSPG_Bt	0.00	4.75	-17.36	-35.18	0.45
CSPG_Btly	0.00	4.75	6.36	-11.45	24.18
CSPG_Ct	0.00	4.75	-14.47	-32.28	3.34
CSPG_Ctly	0.00	4.75	5.30	-12.51	23.12
CSPG_Dt	0.00	4.75	-20.26	-38.07	-2.45
CSPG_Dtly	0.00	4.75	7.43	-10.39	25.24
CSPG_Et	0.00	4.75	-23.15	-40.97	-5.34
CSPG_Etly	0.00	4.75	8.49	-9.33	26.30
CTPtn	0.00	0.00	0.00	-17.81	17.81
CYANt	0.00	0.00	0.00	-17.81	17.82
CYANtm	0.00	0.00	-0.03	-17.84	17.79
CYSALANaEx	0.00	0.00	-2.98	-75.37	28.34
CYSASNNaEx	0.00	0.00	-2.98	-75.37	28.34
CYSGLNNaEx	0.00	0.00	-2.98	-75.37	28.34
CYSGLTH	-0.00	22.34	0.10	-53.34	53.54
CYSGLUexR	0.00	0.00	0.02	-35.60	35.65
CYSGLYexR	0.00	0.00	-0.01	-35.64	35.61
CYSO	-269.09	5.29	-270.57	-276.51	-223.07
CYSSERNaEx	0.00	0.00	-3.01	-75.40	28.31
CYSt4	0.00	0.00	-2.97	-57.54	10.54
CYSTA	69.24	5.50	69.26	33.63	104.89
CYStec	0.00	0.00	0.04	-17.78	17.85
CYSTGLUex	0.00	0.00	-2.83	-38.46	32.80
CYSTHRNaEx	0.00	0.00	-3.01	-75.40	28.32
CYSTSERex	0.00	0.00	0.03	-35.60	35.66
CYTD	109.28	4.39	108.33	71.78	108.06
CYTDK1	-15.10	5.22	-16.17	-61.84	2.64
CYTDK2m	-15.10	5.22	-15.89	-39.02	5.04
CYTDn	109.28	4.39	108.33	60.83	114.27
CYTDt	0.00	0.00	-0.04	-17.85	17.77
CYTDt4	0.00	0.00	-3.04	-57.62	10.47
CYTDtl	0.00	0.00	2.84	-14.97	20.66
CYTDtm	0.00	0.00	0.09	-17.72	17.90
CYTDtn	0.00	0.00	0.00	-17.81	17.81
CYTK10	624.23	5.45	622.83	587.20	658.45
CYTK10n	624.23	5.45	622.83	587.20	658.45
CYTK11	624.23	6.06	622.86	587.23	658.48
CYTK11n	624.23	6.06	622.86	587.23	658.48
CYTK12	624.23	7.35	622.83	587.20	658.45
CYTK12n	624.23	7.35	622.83	587.20	658.45
CYTK13	647.33	5.42	645.93	610.30	681.56
CYTK13n	647.33	5.42	645.93	610.30	681.56
CYTK14	624.23	6.07	622.85	587.22	658.47
CYTK14n	624.23	6.07	622.85	587.22	658.47
CYTK1m	647.33	5.28	642.23	619.10	663.16
CYTK1n	647.33	5.28	645.90	610.27	681.53
CYTK2n	647.33	5.90	645.93	610.30	681.56
CYTK3	624.23	4.68	622.80	587.17	658.43
CYTK3n	624.23	5.26	622.86	587.23	658.48
CYTK4	624.23	5.37	622.83	587.20	658.45
CYTK4n	624.23	5.37	622.83	587.20	658.45
CYTK5	624.23	5.26	622.86	587.23	658.48
CYTK5n	624.23	4.68	622.80	587.17	658.43
CYTK6	624.23	5.67	622.83	587.20	658.45
CYTK6n	624.23	5.67	622.83	587.20	658.45
CYTK7	624.23	5.47	622.82	587.19	658.44
CYTK7n	624.23	5.47	622.82	587.19	658.44
CYTK8	647.33	4.74	645.90	610.27	681.53
CYTK8n	647.33	4.74	645.90	610.27	681.53
CYTK9	624.23	5.31	622.80	587.17	658.43
CYTK9n	624.23	5.31	622.80	587.17	658.43
D_3AIBt	0.00	0.00	-0.00	-17.81	17.81
D3AIBTm	41.44	5.00	41.31	5.69	76.94
DADA	37.93	3.93	38.57	2.03	38.30
DADAe	37.93	3.93	38.52	-8.98	44.46
DADNK	28.55	5.31	27.53	-18.13	46.35
DADNt4	0.00	0.00	-0.00	-17.81	17.81
DAG_HSter	0.00	0.00	0.00	-17.81	17.81
DAGK_hs	1156.34	15.55	-1543.89	-1589.55	-1525.08
DAGKn_hs	1156.34	15.55	-1543.89	-1579.52	-1508.26
DAGt	0.00	0.00	-73.63	-91.44	-55.82
DALAOXx	-146.38	6.08	-146.43	-211.74	-122.67
DALAt2r	0.00	0.00	-2.88	-20.69	14.93
DALAxt	0.00	0.00	0.01	-17.80	17.82
DARGOp	-58.74	13.11	-58.77	-124.08	-35.01
DASCBH	34.53	4.74	33.77	15.96	51.59
DASCBR	-156.60	9.07	-156.98	-196.02	-128.68
DASPO1p	-178.18	6.49	-178.19	-243.51	-154.44
DATPtn	0.00	0.00	0.00	-17.81	17.81
DCIm	-22.04	12.52	-22.04	-39.85	-4.23
DCK1m	-15.10	5.81	-15.90	-39.02	5.04
DCK1n	-15.10	5.81	-16.19	-51.82	19.44
DCK2n	-38.20	5.98	-39.27	-74.90	-3.64
DCSPTN1COAtx	0.00	0.00	-4.99	-22.81	12.82
DCSPTN1CPT1	-6.01	20.84	-5.87	-38.73	18.29
DCSPTN1CPT2	6.01	20.84	6.02	-27.17	27.74
DCSPTN1CRNt	0.00	0.00	0.00	-17.81	17.82
DCSPTN1t	0.00	0.00	2.89	-14.92	20.70
DCT	97.69	5.40	97.54	79.73	115.35
DCTPtn	0.00	0.00	0.00	-17.81	17.81
DCYTD	109.28	5.21	108.60	72.06	108.33
DCYTDn	109.28	5.21	108.60	61.10	114.54
DCYTt	0.00	0.00	-0.05	-17.86	17.76
DDPGAm	18.50	3.53	18.50	-29.00	24.43
DEBRISOQUINEt	0.00	0.00	-2.89	-20.71	14.92
DECDPtm	0.00	0.00	41.46	23.65	59.28
DEDOLP1_L	-701.92	2.51	-695.02	-714.61	-706.30
DEDOLP2_L	-838.13	2.12	6532.78	6513.19	6521.50
DEDOLR_L	-11.48	8.38	-11.11	-34.12	1.15
DESAT16_2	-567.07	14.00	-566.69	-575.95	-501.89
DESAT18_10	-539.93	19.13	-539.56	-548.82	-474.76
DESAT18_3	-567.07	14.47	-566.69	-575.95	-501.89
DESAT18_4	-576.93	13.90	-576.56	-585.82	-511.76
DESAT18_5	-480.21	14.95	-479.82	-489.08	-415.02
DESAT18_6	-578.97	14.48	-578.60	-587.86	-513.80
DESAT18_7	-569.10	13.91	-568.73	-577.99	-503.93
DESAT18_8	-665.83	14.96	-665.47	-674.73	-600.67
DESAT18_9	-539.93	17.23	-539.56	-548.82	-474.76
DESAT20_1	-561.94	19.30	-561.56	-570.82	-496.76
DESAT20_2	-557.53	21.40	-557.14	-566.40	-492.34
DESAT22_1p	-514.05	20.81	-513.85	-537.60	-448.53
DESAT22_2p	-506.29	22.44	-506.09	-529.84	-440.78
DESAT24_1	-552.62	23.15	-552.25	-561.51	-487.45
DGAT	-1764.48	17.92	-4449.44	-4482.30	-4425.29
DGCHOLte	0.00	0.00	1.13	-16.68	18.95
DGCHOLtx	0.00	0.00	-1.11	-18.92	16.71
DGK2m	647.33	5.56	642.29	606.66	677.91
DGNSKm	-15.10	5.92	-15.89	-39.02	5.04
DGSNt	0.00	0.00	-0.06	-17.88	17.75
DGSNtm	0.00	0.00	0.14	-17.67	17.96
DGTPtn	0.00	0.00	0.00	-17.81	17.81
DGULND	-109.22	5.62	-108.45	-155.96	-102.52
DHAAt1r	0.00	0.00	-0.00	-17.81	17.81
DHCHOLESTANATEtm	0.00	0.00	-16.16	-33.97	1.65
DHCR241r	-590.30	22.57	-590.30	-625.93	-554.68
DHCR242r	-595.10	21.73	-595.10	-630.73	-559.47
DHCR243r	-590.30	23.65	-590.30	-625.93	-554.68
DHCR71r	28.37	22.00	28.74	-6.89	64.37
DHCR72r	28.37	22.98	28.74	-6.89	64.37
DHCRD1	11.48	9.62	11.11	-17.18	50.15
DHCRD2	642.80	8.62	642.80	607.17	678.43
DHDPBMTm	-80.54	38.85	-81.07	-116.69	-45.44
DHEASt	0.00	0.00	0.06	-35.56	35.69
DHEAStr	0.00	0.00	0.00	-17.81	17.81
DHEASULT	-445.13	17.84	-445.87	-481.49	-410.24
DHEAtr	0.00	0.00	0.00	-17.81	17.81
DHFtl	0.00	0.00	-5.66	-23.47	12.15
DHFtm	0.00	0.00	29.96	12.15	47.77
DHORD9	129.32	37.68	129.34	93.71	164.96
DHPM1	-12.15	5.58	-12.86	-30.68	4.95
DHPM2	3.39	5.23	2.74	-15.08	20.55
DHPR2	193.13	10.92	190.63	155.00	226.25
DIDPtn	0.00	0.00	0.00	-17.81	17.81
DIGALSGALSIDEtg	0.00	4.75	-0.00	-17.81	17.81
DIGALSIDEtg	0.00	4.75	-0.00	-17.81	17.81
DIGALSIDEtl	0.00	4.75	-0.00	-17.82	17.81
DINt	0.00	0.00	0.00	-17.81	17.81
DITPtn	0.00	0.00	0.00	-17.81	17.81
DKMPPD	-496.41	6.01	-498.83	-552.27	-476.27
D_LACt2	0.00	0.00	-0.00	-17.81	17.81
D_LACtm	0.00	0.00	0.00	-17.81	17.81
DLNLCGCPT1	11.89	18.12	12.04	-20.82	36.19
DLNLCGCPT2	-11.89	18.12	-11.88	-45.08	9.83
DLNLCGCRNt	0.00	0.00	0.00	-17.81	17.82
DLNLCGt	0.00	0.00	2.89	-14.92	20.70
DM_13_cis_oretn_n_	NaN	8.59	NaN	NaN	NaN
DM_13_cis_retn_n_	NaN	7.35	NaN	NaN	NaN
DM_Asn_X_Ser_Thr_ly_	NaN	3.36	NaN	NaN	NaN
DM_avite2_c_	NaN	11.36	NaN	NaN	NaN
DM_bvite_c_	NaN	15.34	NaN	NaN	NaN
DM_core5_g_	NaN	3.36	NaN	NaN	NaN
DM_core7_g_	NaN	3.36	NaN	NaN	NaN
DM_core8_g_	NaN	3.36	NaN	NaN	NaN
DM_datp_m_	NaN	2.47	NaN	NaN	NaN
DM_datp_n_	NaN	2.47	NaN	NaN	NaN
DM_dctp_m_	NaN	2.99	NaN	NaN	NaN
DM_dctp_n_	NaN	2.99	NaN	NaN	NaN
DM_dem2emgacpail_prot_hs_r_	NaN	3.36	NaN	NaN	NaN
DM_dgpi_prot_hs_r_	NaN	3.36	NaN	NaN	NaN
DM_dgtp_m_	NaN	3.12	NaN	NaN	NaN
DM_dgtp_n_	NaN	3.12	NaN	NaN	NaN
DM_dsT_antigen_g_	NaN	2.54	NaN	NaN	NaN
DM_dttp_m_	NaN	4.04	NaN	NaN	NaN
DM_dttp_n_	NaN	4.04	NaN	NaN	NaN
DM_ethamp_r_	NaN	1.84	NaN	NaN	NaN
DM_gncore2_g_	NaN	3.36	NaN	NaN	NaN
DM_gpi_sig_er_	NaN	3.36	NaN	NaN	NaN
DM_hretn_n_	NaN	6.95	NaN	NaN	NaN
DM_kdn_c_	NaN	4.30	NaN	NaN	NaN
DM_m_em_3gacpail_prot_hs_r_	NaN	3.36	NaN	NaN	NaN
DM_melanin_c_	NaN	4.28	NaN	NaN	NaN
DM_mem2emgacpail_prot_hs_r_	NaN	3.36	NaN	NaN	NaN
DM_n5m2masn_g_	NaN	3.36	NaN	NaN	NaN
DM_oretn_n_	NaN	8.91	NaN	NaN	NaN
DM_Ser_Thr_ly_	NaN	3.36	NaN	NaN	NaN
DM_Ser_Gly_Ala_X_Gly_ly_	NaN	3.36	NaN	NaN	NaN
DM_sprm_c_	NaN	13.82	NaN	NaN	NaN
DM_sTn_antigen_g_	NaN	3.36	NaN	NaN	NaN
DM_T_antigen_g_	NaN	3.36	NaN	NaN	NaN
DM_yvite_c_	NaN	15.43	NaN	NaN	NaN
DMANTIPYRINEte	0.00	0.00	0.61	-17.20	18.43
DMATTx	-66.46	6.58	-67.01	-102.64	-31.38
DMGDHm	694.31	9.50	694.38	629.07	718.13
DMGtm	0.00	0.00	-0.08	-17.89	17.74
DMHPTCRNCPT2	-128.17	17.01	-176.40	-209.60	-154.68
DMHPTCRNt	0.00	0.00	-14.25	-32.06	3.57
DMHPTCRNte	0.00	0.00	-3.56	-21.37	14.25
DMNONCOACRNCPT1	-2.55	16.89	-2.39	-35.25	21.76
DMNONCRNCPT2	2.55	16.89	2.55	-30.64	24.27
DMNONCRNt	0.00	0.00	-9.50	-27.31	8.32
DNADtn	0.00	0.00	0.00	-17.81	17.81
DNDPt10m	0.00	0.00	-0.11	-35.74	35.51
DNDPt11m	0.00	0.00	-0.17	-35.79	35.46
DNDPt12m	0.00	0.00	0.00	-47.34	17.00
DNDPt13m	0.00	0.00	-14.96	-39.89	4.30
DNDPt14m	0.00	0.00	0.15	-35.48	35.77
DNDPt15m	0.00	0.00	-3.71	-39.34	31.91
DNDPt16m	0.00	0.00	-3.55	-39.17	32.08
DNDPt17m	0.00	0.00	-3.66	-39.29	31.96
DNDPt18m	0.00	0.00	-3.55	-50.89	13.46
DNDPt19m	0.00	0.00	-18.50	-43.44	0.75
DNDPt1m	0.00	0.00	14.96	-32.39	31.96
DNDPt20m	0.00	0.00	-18.65	-43.58	0.61
DNDPt21m	0.00	0.00	-3.69	-51.04	13.31
DNDPt23m	0.00	0.00	-3.86	-39.49	31.77
DNDPt24m	0.00	0.00	-3.69	-39.32	31.93
DNDPt25m	0.00	0.00	-3.81	-39.43	31.82
DNDPt28m	0.00	0.00	-0.05	-35.68	35.57
DNDPt2m	0.00	0.00	0.00	-24.93	19.26
DNDPt30m	0.00	0.00	0.11	-47.23	17.12
DNDPt31m	0.00	0.00	-14.84	-39.77	4.42
DNDPt32m	0.00	0.00	-14.79	-39.72	4.47
DNDPt37m	0.00	0.00	15.10	-20.53	50.73
DNDPt38m	0.00	0.00	14.96	-20.67	50.58
DNDPt39m	0.00	0.00	11.24	-24.39	46.87
DNDPt3m	0.00	0.00	14.84	-20.79	50.47
DNDPt40m	0.00	0.00	11.41	-24.22	47.03
DNDPt41m	0.00	0.00	11.29	-24.33	46.92
DNDPt42m	0.00	0.00	11.41	-35.94	28.41
DNDPt43m	0.00	0.00	-3.55	-28.48	15.71
DNDPt44m	0.00	0.00	-3.69	-28.63	15.56
DNDPt45m	0.00	0.00	11.26	-36.08	28.27
DNDPt46m	0.00	0.00	14.81	-20.82	50.44
DNDPt47m	0.00	0.00	14.96	-20.67	50.58
DNDPt48m	0.00	0.00	11.09	-24.53	46.72
DNDPt49m	0.00	0.00	11.26	-24.37	46.89
DNDPt4m	0.00	0.00	18.50	-17.12	54.13
DNDPt50m	0.00	0.00	11.15	-24.48	46.77
DNDPt51m	0.00	0.00	14.96	-20.67	50.58
DNDPt52m	0.00	0.00	18.62	-17.01	54.24
DNDPt53m	0.00	0.00	14.90	-20.72	50.53
DNDPt54m	0.00	0.00	15.07	-20.56	50.70
DNDPt55m	0.00	0.00	15.07	-32.27	32.07
DNDPt56m	0.00	0.00	0.11	-24.82	19.37
DNDPt57m	0.00	0.00	0.14	-24.79	19.40
DNDPt58m	0.00	0.00	15.10	-32.24	32.10
DNDPt59m	0.00	0.00	15.10	-20.53	50.72
DNDPt5m	0.00	0.00	18.65	-16.98	54.28
DNDPt60m	0.00	0.00	18.65	-16.98	54.27
DNDPt61m	0.00	0.00	18.79	-16.83	54.42
DNDPt62m	0.00	0.00	14.93	-20.69	50.56
DNDPt63m	0.00	0.00	14.98	-20.64	50.61
DNDPt6m	0.00	0.00	14.79	-20.84	50.42
DNDPt7m	0.00	0.00	14.96	-20.67	50.58
DOGULNO1	-402.82	6.81	-404.29	-439.92	-368.66
DOLGLCP_Lter	0.00	0.00	0.00	-1.78	1.78
DOLGPP_Ler	-669.73	2.30	-244.33	-275.80	-254.43
DOLICHOL_Lter	0.00	0.47	0.00	-1.78	1.78
DOLICHOL_Uter	0.00	0.47	0.00	-1.78	1.78
DOLK_L	761.53	3.57	-6698.23	-6717.82	-6678.63
DOLK_U	761.53	3.57	-6315.49	-6335.09	-6295.90
DOLMANP_Uter	0.00	0.00	0.00	-1.78	1.78
DOLPGT3_Ler	-766.83	2.06	6691.06	6659.59	6680.97
DOLPGT3_Uer	-766.83	2.06	6308.33	6276.86	6298.24
DOLPMT3_Uer	653.35	4.10	225.50	205.91	245.09
DOLPMT4_Ler	0.00	0.00	0.00	-1.78	1.78
DOLPMT4_Uer	0.00	0.00	0.00	-1.78	1.78
DOPABMO	-190.15	7.46	-189.47	-213.22	-124.15
DOPACHRMISO	-754.54	11.41	-754.45	-778.20	-689.14
DOPAMT	-39.83	8.26	-40.54	-76.17	-4.92
DOPAQNISO1	75.63	6.64	74.91	57.09	92.72
DOPASFt	0.00	0.00	-0.01	-17.82	17.80
DOPASULT	-178.14	8.04	-178.86	-214.49	-143.23
DOPAt4_2_r	0.00	0.00	-8.88	-100.22	0.33
DOPAtu	0.00	0.00	-2.87	-20.69	14.94
DOPAVESSEC	17.80	4.53	18.78	-44.70	24.53
DORNOp	-24.28	10.64	-24.33	-89.65	-0.58
DPCOAtl	0.00	0.00	9.69	-8.13	27.50
DPGase	-11.44	3.81	-12.63	-48.26	-7.88
DPGM	8.78	3.32	8.33	-9.49	26.14
DPHMBDCm	-1.50	37.87	-0.78	-48.28	5.16
DPMVDx	-105.14	6.75	-107.11	-202.11	-95.23
DPPS	-371.08	34.55	-368.48	-414.47	-230.93
DRIBt	0.00	0.00	-0.00	-17.81	17.81
DRPA	20.48	3.17	20.37	-27.13	26.31
DSAT	-1840.58	11.67	-1829.72	-1862.58	-1805.56
DTDPtn	0.00	0.00	0.00	-17.81	17.81
DTTPtn	0.00	0.00	0.00	-17.81	17.81
DUDPtn	0.00	0.00	0.00	-17.81	17.81
DUMPtn	0.00	0.00	0.00	-17.81	17.81
DURAD	175.12	9.42	174.79	146.49	213.82
DURAD2	229.95	9.22	229.67	201.38	268.71
DURIK1	-15.10	6.64	-15.71	-61.37	3.10
DURIK1m	-15.10	6.64	-15.23	-38.35	5.71
DURIt	0.00	0.00	0.58	-17.23	18.39
DURItn	0.00	0.00	0.00	-17.81	17.81
DUTPDPm	-663.51	5.61	-659.93	-707.43	-653.99
DUTPDPn	-663.51	5.61	-663.66	-711.16	-657.72
