Microbe_ID	M1	M2	M3	M4	M5	M7	M8	M9	M10	M11	M13	M14	M15A	M15B	M16
Acinetobacter_calcoaceticus_ANC_3680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_calcoaceticus_ANC_3811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_calcoaceticus_DSM_30006_CIP_81_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_calcoaceticus_NIPH_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_calcoaceticus_PHEA_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_calcoaceticus_RUH2202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_calcoaceticus_TG19585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_calcoaceticus_TG19588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_calcoaceticus_TG19593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_calcoaceticus_subsp_anitratus_XM1570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_guillouiae_CIP_63_46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_guillouiae_KCTC_23200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_guillouiae_MSP4_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_guillouiae_NIPH_991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_haemolyticus_ATCC_19194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_haemolyticus_CIP_64_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_haemolyticus_NIPH_261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_haemolyticus_TG19599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_haemolyticus_TG21157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_johnsonii_ANC_3681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_johnsonii_CIP_64_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_johnsonii_SH046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_junii_CIP_107470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_junii_CIP_64_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_junii_NIPH_182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_junii_SH205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_lwoffii_CIP_70_31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_lwoffii_ERR2221242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_lwoffii_NCTC_5866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_lwoffii_NIPH_478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_lwoffii_NIPH_715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_lwoffii_SH145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_lwoffii_TG19636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_lwoffii_WJ10621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_nosocomialis_NIPH_2119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_nosocomialis_WC_487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_pittii_ANC_3678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_pittii_ANC_4050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_pittii_ANC_4052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_pittii_AP_882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_pittii_CIP_70_29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_pittii_D499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_pittii_IEC338SC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_pittii_TG6411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_pittii_WC_136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_radioresistens_DSM_6976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_radioresistens_NIPH_2130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_radioresistens_SH164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_radioresistens_SK82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_radioresistens_TG02010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_radioresistens_WC_A_157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp_ATCC_27244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp_OIFC021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp_RUH2624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp_SH024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp_WC_141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_sp_WC_323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae_L20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae_S8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_10_str_D13039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_11_str_56153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_12_str_1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_13_str_N273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_1_str_4074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_2_str_4226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_2_str_S1536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_3_str_JL03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_4_str_M62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_6_str_Femo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_7_str_AP76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_9_str_CVJ13261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobaculum massiliense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces neuii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces radingae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_bowdenii_OH5050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_cardiffensis_F0333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_europaeus_ACS_120_V_Col10b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_europaeus_UMB0652_ERR1203664_17957_1_76_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_georgiae_DSM_6843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_gerencseriae_DSM_6844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_graevenitzii_C83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_hongkongensis_HKU8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_israelii_DSM_43320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_johnsonii_F0510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_johnsonii_F0542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_massiliensis_4401292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_massiliensis_F0489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_meyeri_DSM_20733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_naeslundii_ERR2221356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_naeslundii_str_Howell_279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_odontolyticus_F0309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_oris_K20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_oris_T14V	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp_HPA0247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp_ICM39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_sp_ICM47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_timonensis_DSM_23838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_turicensis_ACS_279_V_Col4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_urogenitalis_DSM_15434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_urogenitalis_S6_C4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_viscosus_C505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinotignum schaalii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acutalibacter_muris_KB18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adlercreutzia_equolifaciens_DSM_19450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adlercreutzia_equolifaciens_ERR2221192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adlercreutzia_muris_DSM_29508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Advenella_mimigardefordensis_DPN7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aerococcus_christensenii_CCUG28831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aerococcus_viridans_ATCC_11563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aerococcus_viridans_LL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromicrobium_massiliense_JC14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_caviae_Ae398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_caviae_FDAARGOS_72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_caviae_FDAARGOS_75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_dhakensis_173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_dhakensis_277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_dhakensis_SSU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_hydrophila_116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_hydrophila_14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_hydrophila_187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_hydrophila_259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_hydrophila_AH10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_hydrophila_ML09_119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_hydrophila_RB_AH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_hydrophila_SNUFPC_A8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_hydrophila_subsp_hydrophila_ATCC_7966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_jandaei_Riv2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_media_ARB13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_media_WS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_veronii_AER39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_veronii_AER397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_veronii_AMC34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_veronii_AMC35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_veronii_AVNIH1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_veronii_B565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_veronii_TH0426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Afipia broomeae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Afipia_birgiae_34632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aggregatibacter_aphrophilus_ATCC_33389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aggregatibacter_aphrophilus_F0387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aggregatibacter_aphrophilus_NJ8700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aggregatibacter_aphrophilus_W10433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aggregatibacter_segnis_933_AAPH_107_59761_2565235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aggregatibacter_segnis_ATCC_33393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Agrobacterium_fabrum_str_C58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Agrobacterium_tumefaciens_CCNWGS0286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Agrobacterium_tumefaciens_F2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Agrobacterium_tumefaciens_str_Cherry_2E_2_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akkermansia_muciniphila_YL44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akkermansia_sp_KLE1797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akkermansia_sp_KLE1798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alcaligenes_faecalis_NBIB_017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alcaligenes_faecalis_ZD02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alcaligenes_faecalis_subsp_faecalis_NBRC_13111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alcaligenes_faecalis_subsp_faecalis_NCIB_8687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aliivibrio_fischeri_ES114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aliivibrio_fischeri_MJ11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aliivibrio_salmonicida_LFI1238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes inops	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_finegoldii_DSM_17242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_ihumii_AP11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_indistinctus_ERR2221377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_indistinctus_YIT_12060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_nov_ERR2221210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_nov_ERR2221392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_obesi_isolate_ph8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_onderdonkii_DSM_19147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_onderdonkii_ERR1022348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_onderdonkii_ERR1022461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_onderdonkii_ERR1203947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_onderdonkii_ERR1204041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_onderdonkii_ERR2221102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_onderdonkii_ERR2230089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_onderdonkii_ERR2230093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_senegalensis_JC50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_shahii_ERR2221103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_shahii_ERR2221307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_shahii_ERR2221376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_sp_AL_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_sp_HGB5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_sp_cv1_ERR1022444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_timonensis_ERR2221390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_timonensis_JC136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alkalibaculum_bacchi_DSM_22112_Ga0244545_101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alkaliphilus_transvaalensis_ATCC_700919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Allisonella histaminiformans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Allobaculum_stercoricanis_DSM_13633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alloiococcus_otitis_ATCC_51267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alloprevotella_rava_F0323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alloprevotella_tannerae_ATCC_51259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alloscardovia_omnicolens_1036_GVAG_103_587_17548_30_31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alloscardovia_omnicolens_DSM_21503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alloscardovia_omnicolens_F0580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amazonia_massiliensis_MS4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aminivibrio_pyruvatiphilus_DSM_25964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerobacillus_macyae_DSM_16346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerobaculum_hydrogeniformans_OS1_ATCC_BAA_1850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerobiospirillum_succiniciproducens_DSM_640001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerococcus octavius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerococcus_hydrogenalis_ACS_025_V_Sch4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerococcus_hydrogenalis_DSM_7454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerococcus_lactolyticus_ATCC_51172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerococcus_lactolyticus_S7_1_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerococcus_obesiensis_ph10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerococcus_prevotii_ACS_065_V_Col13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerococcus_prevotii_DSM_20548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerococcus_senegalensis_JC48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerococcus_tetradius_ATCC_35098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerococcus_tetradius_MJR8151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerococcus_vaginalis_ATCC_51170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerofustis_stercorihominis_DSM_17244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaeroglobus_geminatus_F0357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaeroplasma_bactoclasticum_ATCC_27112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerosalibacter_bizertensis_Med78_601_WT_4W_RMD_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerosalibacter_massiliensis_ND1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerosporobacter_mobilis_DSM_15930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerostipes_caccae_DSM_14662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerostipes_caccae_ERR1203925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerostipes_caccae_ERR171259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerostipes_caccae_ERR2221104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerostipes_caccae_ERR2221232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerostipes_hadrus_DSM_3319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerostipes_hadrus_ERR1022288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerostipes_hadrus_ERR1022326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerostipes_hadrus_ERR1022376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerostipes_hadrus_ERR1022422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerostipes_hadrus_ERR1022423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerostipes_hadrus_ERR1022473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerostipes_hadrus_ERR2221197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerostipes_hadrus_ERR2221199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerostipes_nov_ERR2221209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerostipes_sp_3_2_56FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerotignum_lactatifermentans_DSM_14214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerotignum_propionicum_DSM_1682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerotruncus_colihominis_DSM_17241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerotruncus_colihominis_ERR1022453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerotruncus_colihominis_ERR171260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerotruncus_colihominis_ERR2221105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerotruncus_nov_ERR2221396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerotruncus_sp_G3_2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerovorax_odorimutans_DSM_5092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aneurinibacillus_aneurinilyticus_ATCC_12856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum_DSM_20595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcobacter_butzleri_7h1h	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcobacter_butzleri_ED_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcobacter_butzleri_JV22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcobacter_butzleri_RM4018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ardenticatena_maritima_110S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arthrobacter_castelli_DSM_16402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atopobium_minutum_10063974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atopobium_parvulum_DSM_20469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atopobium_rimae_ATCC_49626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atopobium_vaginae_CMW7778A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atopobium_vaginae_DSM_15829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atopobium_vaginae_PB189_T1_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Auritidibacter_ignavus_IMMIB_L_1656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus anthracis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_altitudinis_41KF2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_altitudinis_S_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_amyloliquefaciens_DSM7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_amyloliquefaciens_FZB42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_amyloliquefaciens_LL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_amyloliquefaciens_TA208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_amyloliquefaciens_XH7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_amyloliquefaciens_Y2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_amyloliquefaciens_subsp_amyloliquefaciens_DC_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_andreraoultii_KW_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_atrophaeus_1013_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_atrophaeus_1013_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_atrophaeus_1942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_atrophaeus_ATCC_49822_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_atrophaeus_ATCC_49822_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_atrophaeus_ATCC_9372_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_atrophaeus_ATCC_9372_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_atrophaeus_BACI051_E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_atrophaeus_BACI051_N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_atrophaeus_C89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_atrophaeus_DJHJ8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_atrophaeus_Detrick_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
