MicrobeID	Histidine degradation (histidine -> glutamate)	THF production (histidine -> tetrahydrofolate)	Glutamate production (glutamate -> acetate + pyruvate)	Putrescine_1	Putrescine_2	Putrescine_3	Spermidine/ Spermine production (methionine -> spermidine)	Cadaverine production (lysine -> cadaverine)	Cresol production (tyrosine -> cresol)	Indole production (tryptophan -> indole)	Phenol production (tyrosine -> phenol)	H2S_1	H2S_2	H2S_3	H2S_4	H2S_5
Rhodobacter_sphaeroides_2_4_1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Rhodobacter_sphaeroides_ATCC_17029	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Rhodococcus_erythropolis_CCM2595	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Rhodococcus_jostii_RHA1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Rhodococcus_opacus_B4	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0
Rhodococcus_pyridinivorans_SB3094	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Rhodoferax_ferrireducens_T118	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Rhodomicrobium_vannielii_ATCC_17100	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Rhodopirellula_baltica_SH_1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Rhodopseudomonas_palustris_BisA53	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Rhodopseudomonas_palustris_BisB18	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Rhodopseudomonas_palustris_BisB5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Rhodopseudomonas_palustris_CGA009	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
Rhodopseudomonas_palustris_HaA2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Rhodospirillum_centenum_SW	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Rhodospirillum_photometricum	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Rhodospirillum_rubrum_ATCC_11170	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0
Rhodospirillum_rubrum_F11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Rhodothermus_marinus_DSM_4252	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Rhodothermus_marinus_SG0_5JP17_172	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Riemerella_anatipestifer_ATCC_11845_DSM_15868	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Riemerella_anatipestifer_RA_CH_1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Riemerella_anatipestifer_RA_CH_2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Riemerella_anatipestifer_RA_GD	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Robiginitalea_biformata_HTCC2501	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Roseburia_intestinalis	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Roseiflexus_castenholzii_DSM_13941	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Roseiflexus_RS_1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Roseobacter_denitrificans_OCh_114	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Rubrivivax_gelatinosus_IL144	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Ruegeria_pomeroyi_DSS_3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ruegeria_TM1040	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Ruminococcus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
Runella_slithyformis_DSM_19594	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Saccharomonospora_viridis_DSM_43017	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Saccharophagus_degradans_2_40	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Saccharopolyspora_erythraea_NRRL_2338	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0
Saccharothrix_espanaensis_DSM_44229	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0
Salinarchaeum_laminariae_subs_Harcht_Bsk1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Salinibacter_ruber_DSM_13855	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Salinibacter_ruber_M8	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
Salinispora_tropica_CNB_440	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
Salmonella_bongori_subs_Sbon_167	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subs_serovar_4_5_12_i_08_1736	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subs_serovar_Agona_24249	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subs_serovar_Bareilly_CFSAN000189	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subs_serovar_Bovismorbificans_3114	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subsp_enterica_serovar_Choleraesuis_str_	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subs_Serovar_Cubana_CFSAN002050	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subs_serovar_Gallinarum_Pullorum_CDC1983_67	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subs_serovar_Heidelberg_41578	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subs_Serovar_Heidelberg_CFSAN002069	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subs_serovar_Javiana_CFSAN001992	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subs_serovar_Newport_USMARC_S3124_1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subsp_enterica_serovar_Paratyphi_A_str_ATCC	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subs_serovar_Pullorum_S06004	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subs_serovar_Thompson_RM6836	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subsp_enterica_serovar_Typhimurium_str_LT2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subs_serovar_Typhimurium_ST4_74	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subs_Serovar_Typhimurium_var_5_CFSAN001921	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salmonella_enterica_subs_serovar_Weltevreden_2007_60_3289_1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Salmonella_typhimurium_DT104	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saprospira_grandis_subs_Lewin	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
Segniliparus_rotundus_DSM_44985	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Selenomonas_ruminantium_subs_lactilytica_TAM6421	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
Serratia_AS12	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Serratia_AS13	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Serratia_ATCC_39006	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Serratia_marcescens_FGI94	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Serratia_odorifera_4Rx13	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Serratia_plymuthica_AS9	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Serratia_plymuthica_S13	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
Serratia_proteamaculans_568	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1
Shewanella_baltica_BA175	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Shewanella_denitrificans_OS217	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Shewanella_frigidimarina_NCIMB_400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Shewanella_loihica_PV_4	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
Shewanella_MR_7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Shewanella_oneidensis_MR_1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Shewanella_pealeana_ATCC_700345	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Shewanella_piezotolerans_WP3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Shewanella_putrefaciens_CN_32	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Shewanella_sediminis_HAW_EB3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Shewanella_violacea_DSS12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Shigella_boydii_CDC_3083_94	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1
Shigella_boydii_Sb227	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
Sideroxydans_lithotrophicus_ES_1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Simiduia_agarivorans_SA1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
Simkania_negevensis_Z	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Singulisphaera_acidiphila_DSM_18658	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Sinorhizobium_fredii_USDA_257	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
Sinorhizobium_medicae_WSM419	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Sinorhizobium_meliloti_1021	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sinorhizobium_meliloti_2011	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sinorhizobium_meliloti_BL225C	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Sodalis_glossinidius_subs_morsitans	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Solitalea_canadensis_DSM_3403	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Sorangium_cellulosum_So_ce_56	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Sphaerochaeta_pleomorpha_subs_Grapes	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Sphingobacterium_21	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Sphingobium_chlorophenolicum_L_1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Sphingobium_japonicum_UT26S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Sphingobium_SYK_6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Sphingomonas_MM_1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Sphingomonas_wittichii_RW1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Sphingopyxis_alaskensis_RB2256	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Spirochaeta_africana_DSM_8902	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Spirochaeta_Buddy	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Spirochaeta_caldaria_DSM_7334	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
Spirochaeta_coccoides_DSM_17374	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Stanieria_cyanosphaera_PCC_7437	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Staphylococcus_aureus_CN1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Staphylococcus_aureus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Staphylococcus_aureus_Z172	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
Starkeya_novella_DSM_506	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas_maltophilia_JV3	1	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0
Stigmatella_aurantiaca_DW4_3_1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0
Streptococcus_dysgalactiae_subs_equisimilis_167	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_I_G2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_iniae_SF1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_I_P16	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_mutans_LJ23	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Streptococcus_oligofermentans_AS_1_3089	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_A026	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_SPN994038	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Streptococcus_pneumoniae_SPN994039	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Streptococcus_pyogenes_HSC5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pyogenes_M1_476	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pyogenes_subs_Manfredo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pyogenes_MGAS10270	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pyogenes_MGAS10750	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pyogenes_MGAS15252	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pyogenes_MGAS1882	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pyogenes_MGAS2096	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pyogenes_MGAS5005	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_pyogenes_MGAS6180	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Streptococcus_pyogenes_NZ131	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_suis_D12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Streptococcus_suis_TL13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Streptomyces_albus_J1074	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
Streptomyces_avermitilis_MA_4680	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Streptomyces_bingchenggensis_BCW_1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1
Streptomyces_cattleya_NRRL_8057__DSM_46488	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces_cattleya_NRRL_8057_DSM_46488	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Streptomyces_cattleya_NRRL_8057	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
Streptomyces_coelicolor_A3_2	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0
Streptomyces_collinus_Tu_365	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1
Streptomyces_davawensis_JCM_4913	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
Streptomyces_fulvissimus_DSM_40593	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
Streptomyces_PAMC26508	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Streptomyces_rapamycinicus_NRRL_5491	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
Streptomyces_SirexAA_E	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Streptomyces_venezuelae_ATCC_10712	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
Streptosporangium_roseum_DSM_43021	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Sulfobacillus_acidophilus_DSM_10332	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sulfuricella_denitrificans_skB26	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sulfurospirillum_barnesii_SES_3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Sulfurospirillum_deleyianum_DSM_6946	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Sulfurovum_NBC37_1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Symbiobacterium_thermophilum_IAM_14863	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus_CC9311	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Synechococcus_elongatus_PCC_7942	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Synechococcus_JA_2_3B_a_2_13	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Synechococcus_JA_3_3Ab	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Synechococcus_PCC_6312	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Synechococcus_WH_8102	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Syntrophobotulus_glycolicus_DSM_8271	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Taylorella_asinigenitalis_MCE3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Taylorella_equigenitalis_MCE9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Tepidanaerobacter_acetatoxydans_Re1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
Tepidanaerobacter_Re1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
Teredinibacter_turnerae_T7901	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Terriglobus_roseus_DSM_18391	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Terriglobus_saanensis_SP1PR4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Thalassobaculum_L2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Thauera_MZ1T	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
Thermacetogenium_phaeum_DSM_12270	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermoanaerobacter_italicus_Ab9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Thermobifida_fusca_YX	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
Thermobispora_bispora_DSM_43833	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Thermodesulfatator_indicus_DSM_15286	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Thermodesulfobacterium_OPB45	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Thermodesulfobium_narugense_DSM_14796	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Thermodesulfovibrio_yellowstonii_DSM_11347	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Thermomicrobium_roseum_DSM_5159	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
Thermosediminibacter_oceani_DSM_16646	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Thermosipho_africanus_TCF52B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Thermosipho_melanesiensis_BI429	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Thermosynechococcus_elongatus_BP_1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Thermosynechococcus_NK55	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
Thermotoga_lettingae_TMO	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
Thermotoga_maritima_MSB8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Thermotoga_naphthophila_RKU_10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Thermotoga_neapolitana_DSM_4359	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Thermotoga_petrophila_RKU_1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
Thermotoga_RQ2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
Thermotoga_thermarum_DSM_5069	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Thermovirga_lienii_DSM_17291	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Thermus_CCB_US3_UF1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Thermus_oshimai_JL_2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Thermus_thermophilus_HB27	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Thermus_thermophilus_HB8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Thermus_thermophilus_JL_18	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Thermus_thermophilus_SG0_5JP17_16	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Thioalkalimicrobium_cyclicum_ALM1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Thioalkalivibrio_K90mix	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Thioalkalivibrio_nitratireducens_DSM_14787	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Thioalkalivibrio_sulfidophilus_HL_EbGr7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Thiobacillus_denitrificans_ATCC_25259	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Thiomicrospira_crunogena_XCL_2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Thiomonas_3As	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Thiomonas_intermedia_K12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Tistrella_mobilis_KA081020_065	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Tolumonas_auensis_DSM_9187	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Treponema_azotonutricium_ZAS_9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Treponema_denticola_ATCC_35405	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Treponema_primitia_ZAS_2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
Trichodesmium_erythraeum_IMS101	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Truepera_radiovictrix_DSM_17093	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Variovorax_paradoxus_EPS	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Variovorax_paradoxus_S110	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Verminephrobacter_eiseniae_EF01_2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Verrucosispora_maris_AB_18_032	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Vibrio_alginolyticus_NBRC_15630_ATCC_17749	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Vibrio_anguillarum_775	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Vibrio_cholerae_IEC224	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Vibrio_cholerae_LMA3984_4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Vibrio_cholerae_M66_2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Vibrio_cholerae_MJ_1236	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Vibrio_cholerae_O1_2010EL_1786	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Vibrio_cholerae_O1_biovar_El_Tor_N16961	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Vibrio_cholerae_O395	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Vibrio_EJY3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Vibrio_Ex25	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Vibrio_fischeri_ES114	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
Vibrio_fischeri_MJ11	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Vibrio_harveyi_ATCC_BAA_1116	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Vibrio_nigripulchritudo_SnF1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio_parahaemolyticus_O1_K33_CDC_K4557	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Vibrio_splendidus_LGP32	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Vibrio_vulnificus_CMCP6	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Vibrio_vulnificus_MO6_24_O	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Vibrio_vulnificus_YJ016	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Vulcanisaeta_distributa_DSM_14429	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Vulcanisaeta_moutnovskia_768_28	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Waddlia_chondrophila_WSU_86_1044	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
Weeksella_virosa_DSM_16922	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Xanthomonas_albilineans_GPE_PC73	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
Xanthomonas_axonopodis_subs_citri_306	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Xanthomonas_axonopodis_subs_citrumelo_F1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Xanthomonas_axonopodis_Xac29_1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Xanthomonas_campestris_8004	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Xanthomonas_campestris_ATCC_33913	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Xanthomonas_campestris_subs_raphani_756C	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Xanthomonas_campestris	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
Xanthomonas_campestris_subs_vesicatoria_85_10	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
Xanthomonas_citri_Aw12879	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Xanthomonas_oryzae_KACC_10331	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Xanthomonas_oryzae_MAFF_311018	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Xanthomonas_oryzae_subs_oryzicola_BLS256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Xanthomonas_oryzae_PXO99A	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Xenorhabdus_bovienii_SS_2004	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xenorhabdus_nematophila_ATCC_19061	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
Xylella_fastidiosa_9a5c	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Xylella_fastidiosa_GB514	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Xylella_fastidiosa_M12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Xylella_fastidiosa_M23	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Xylella_fastidiosa_subs_Temecula1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Yersinia_pestis_A1122	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
